movieId,tmdbId,popularity,vote_count,vote_average,budget,revenue,runtime
670,896,0.5888,270,8.1,0,134241,105
671,3065,0.4843,222,6.516,5000000,1000000,73
673,2300,4.5447,6323,6.8,80000000,250200000,87
674,8069,2.3426,809,6.0,9000000,2500000,98
678,27768,0.3717,31,6.6,0,0,25
679,221917,0.3911,11,6.182,0,0,109
680,8072,1.6948,598,6.9,220000,46585,99
685,33245,0.793,36,6.1,0,622503,110
688,27281,1.8018,189,5.204,0,0,107
691,40001,1.1748,221,7.2,25000000,10082005,105
692,29621,1.4279,83,4.813,0,0,94
694,20762,3.3804,536,6.92,0,14818176,114
695,37144,0.9529,86,5.669,0,0,94
697,12656,1.5287,177,5.407,0,0,99
698,38867,1.3719,50,4.3,0,63174,99
700,25969,0.5551,95,6.6,0,0,90
703,43634,1.9418,48,5.3,0,516349,86
704,9103,3.5211,777,6.162,30000000,57400547,95
706,29649,0.8048,18,6.1,0,10163782,99
707,10990,2.4432,321,5.989,29000000,11500000,107
708,8866,1.3451,340,6.068,0,3407,93
709,12233,2.578,1670,6.727,31000000,121000000,74
710,23449,2.9787,150,5.32,0,0,91
711,36355,1.2002,343,5.544,25530000,20080020,95
714,922,6.6962,1693,7.307,9000000,1038000,121
715,11876,1.3141,151,6.48,35000000,15000000,135
718,11687,2.1496,2032,7.121,9500000,98800000,107
719,9304,3.5584,582,5.8,45000000,21075014,117
720,503475,0.3105,5,7.6,0,0,75
722,73183,0.2967,11,7.6,0,0,112
724,9100,3.9248,2012,6.8,15000000,24800000,101
725,20759,0.7382,103,5.223,0,0,91
726,46063,1.2291,102,5.6,0,5,103
728,32513,0.5803,78,6.8,0,0,95
731,36915,1.2946,84,5.3,25000000,5009305,132
733,9802,6.7569,5078,7.14,75000000,335062621,137
735,21588,1.4962,563,6.9,4000000,0,103
736,664,5.5806,3753,6.547,92000000,494471524,113
737,11867,3.7257,476,4.1,9000000,3793614,98
741,9323,7.6297,3772,7.9,3000000,10000000,83
742,10280,4.9164,670,5.881,8000000,15315484,92
743,10535,3.1492,742,5.417,18000000,26960191,81
745,532,1.6625,909,7.575,0,4638,30
747,16299,1.7303,83,4.8,25000000,2491989,94
748,10547,2.0062,809,6.009,25000000,14063331,115
750,935,4.4903,6040,8.125,1800000,9500000,95
757,40751,2.142,388,7.058,0,0,100
759,85778,2.0518,8,7.0,0,0,83
760,11101,2.3967,614,7.309,0,152972,134
761,9826,5.0503,603,5.279,45000000,17323326,100
762,9879,6.0057,1157,5.554,50000000,113309743,115
764,22621,0.7832,86,6.6,0,0,105
765,7095,4.6917,1338,6.3,45000000,58620973,113
766,26890,1.1898,91,6.1,0,1814290,103
773,77771,1.4435,110,6.668,0,0,91
775,41225,1.2813,181,6.24,0,0,121
778,627,6.884,10237,7.959,4000000,71981823,94
779,32872,0.7469,36,3.847,1000000,3525125,113
780,602,7.787,10229,6.899,75000000,817400891,145
781,14553,2.2152,598,6.691,10000000,4800000,116
782,9566,2.2259,838,6.003,55000000,18626419,116
783,10545,6.1332,5294,7.125,100000000,325300000,91
784,9894,2.9114,2608,5.993,47000000,102825796,96
785,11543,2.0586,952,6.526,27000000,25023434,114
786,9268,3.1106,1976,6.08,100000000,242295562,115
788,9327,3.0409,3065,5.64,54000000,128769345,95
790,81949,0.4319,26,5.923,0,65352,82
791,706007,0.0362,1,5.0,0,0,85
795,44535,0.4759,16,5.0,0,0,102
798,11228,2.6682,1655,6.119,80000000,159212469,115
799,10779,2.2842,1679,6.922,30000000,29359216,110
800,26748,1.5493,400,7.004,5000000,13269963,135
801,38223,1.4545,197,6.0,12000000,26600000,101
802,9294,2.85,1298,6.465,32000000,152000000,123
803,49963,0.942,53,6.057,0,0,86
804,11363,1.4953,263,5.447,3500000,9500000,96
805,1645,5.2249,2871,7.4,40000000,152266007,149
806,31546,0.8271,66,5.371,0,665450,88
808,36344,1.5418,140,5.821,23000000,11829959,109
809,18550,3.3866,244,5.6,25000000,17193231,98
810,11511,1.208,297,4.125,20000000,18937262,94
813,34170,0.7102,151,5.55,30000000,8315693,93
818,12606,0.9314,174,5.773,12000000,21440752,90
823,4837,0.6801,264,6.877,0,0,86
824,12632,1.6459,15,6.1,0,0,139
828,18975,1.2115,240,5.265,25000000,15100000,95
829,11962,1.4809,364,5.794,13000000,4600000,81
830,2925,2.8947,809,6.708,26000000,116400000,102
832,3595,2.7885,2019,6.667,80000000,309492681,121
833,9308,0.9728,217,5.459,0,21302121,86
835,18555,2.0699,144,5.969,0,258263,102
836,12123,2.9447,1175,5.798,50000000,60209334,107
837,10830,12.8063,4737,7.171,36000000,33500000,98
838,3573,5.057,657,6.611,6000000,22231658,121
839,10546,1.4078,589,5.496,13000000,25317287,84
840,18862,1.3478,135,5.3,0,0,108
841,31417,1.2353,787,7.584,0,58656,84
842,9431,3.249,406,5.92,15000000,5600000,87
848,47907,0.64,65,6.4,6000000,12643776,117
849,10061,3.0274,1562,5.876,50000000,42277365,101
851,549,0.9772,308,6.607,3300000,3022292,107
852,10478,2.5197,571,6.1,45000000,53854588,135
858,238,36.1427,22521,8.687,6000000,245066411,175
861,11134,3.2526,556,6.902,900000,34391494,95
866,9303,5.4047,1053,7.22,4500000,7011317,105
867,23945,0.8256,90,5.174,17000000,0,89
869,22479,0.7417,92,6.065,18000000,0,116
870,9054,1.1155,161,4.87,53000000,19745922,94
875,410921,0.1515,3,3.333,0,0,83
876,38955,1.8912,99,5.742,1000000,1207130,101
879,11015,3.1107,585,6.015,60000000,33956608,110
880,9306,1.4989,551,4.882,40000000,49627779,96
881,12559,2.0141,197,5.688,0,0,101
882,58770,0.7023,116,5.802,8000000,3600000,94
885,3587,1.2967,240,5.806,32000000,0,110
886,10723,2.2092,622,5.7,25000000,22611954,84
888,19004,1.2542,404,6.173,0,0,70
889,101230,0.1747,7,3.714,0,0,87
891,10987,2.28,1216,5.145,5000000,15116634,88
892,44705,0.9343,93,6.9,5000000,33000000,134
893,20318,0.9267,56,6.591,0,0,114
896,26933,0.5084,142,7.0,0,807775,115
897,27854,1.3148,202,6.505,3000000,17800000,170
898,981,1.8852,954,7.6,914000,3300000,113
899,872,4.1183,3423,8.138,2540800,7200000,103
900,2769,1.6107,635,7.0,5635000,6981000,113
901,13320,2.9432,718,7.0,0,0,103
902,164,5.6986,4428,7.626,2500000,9500000,115
903,426,5.8353,6228,8.147,2479000,7808900,128
904,567,6.0351,7028,8.342,1000000,37042336,112
905,3078,2.0377,1372,7.8,325000,4500000,105
906,13528,3.2758,553,7.526,2068000,0,114
907,28288,0.5733,141,6.918,520000,1800000,105
908,213,4.6487,4430,7.965,4000000,13275000,136
909,284,4.2515,2582,8.19,3000000,25000000,125
910,239,3.9227,3790,8.085,2900000,25000000,122
911,4808,2.8517,1502,7.659,4000000,13475000,113
912,289,6.0291,5923,8.142,878000,10462500,102
913,963,2.553,1842,7.707,375000,1772000,100
914,11113,3.1922,1404,7.5,17000000,72661442,170
915,6620,5.4148,1336,7.513,2239000,10000000,113
916,804,4.4772,2214,7.89,1500000,12000000,119
917,26531,0.9073,122,6.676,0,0,93
918,909,1.7729,422,6.999,1707561,7566000,114
919,630,10.6112,6013,7.586,2777000,33754967,102
920,770,8.2622,4310,7.918,4000000,402352579,233
921,31044,0.6048,116,6.591,7900000,20123620,92
922,599,4.1369,2867,8.283,1752000,5000000,110
923,15,6.3308,5943,7.98,839727,23218000,119
924,62,12.0966,12372,8.056,12000000,71923560,149
926,705,2.2251,1660,8.1,1400000,8402553,139
927,22490,1.09,173,7.107,1688000,2270000,133
928,223,2.9283,1933,7.894,0,0,130
929,25670,1.2724,432,7.0,0,0,120
930,303,2.8335,1717,7.733,2000000,24500000,103
931,4174,1.9728,953,7.4,1500000,7000000,111
932,8356,1.7211,500,7.361,2100000,3800000,111
933,381,3.2053,1641,7.271,2500000,8750000,106
934,20758,1.0773,225,6.991,0,0,92
935,29376,1.3241,230,7.2,2900000,3500000,112
936,1859,2.8395,421,7.496,1365000,2279000,110
937,18299,1.3118,331,7.033,2100000,2000000,130
938,17281,3.0262,340,6.228,3319355,13200000,115
940,10907,2.2616,832,7.483,2033000,3981000,102
941,32093,0.9523,222,7.07,1000000,4000000,94
942,1939,1.5577,887,7.631,1020000,2000000,88
943,22292,1.4211,345,7.523,0,0,105
944,3598,0.9761,237,7.0,4000000,0,132
945,3080,0.9507,323,7.2,609000,3202000,99
946,198,1.7172,810,7.807,1200000,1500000,99
947,13562,0.9849,382,7.6,575375,684200,95
948,1712,4.2356,739,7.604,5400000,32855818,201
949,220,1.8157,796,7.535,0,5000000,115
950,3529,1.9479,522,7.5,226408,1423000,91
951,3085,1.9126,912,7.4,0,0,92
952,2897,3.2774,558,6.6,6000000,42000000,182
953,1585,8.1955,4797,8.276,3180000,9644124,131
954,3083,1.8643,1167,7.832,1500000,9600000,130
955,900,1.6868,1052,7.5,1073000,0,102
956,43795,0.8922,119,6.6,0,0,120
959,43905,0.8546,137,6.5,0,0,83
961,23114,0.9553,60,6.742,590000,1037000,102
963,40206,0.6134,55,6.5,0,0,101
965,260,1.7291,1030,7.3,0,0,86
968,10331,3.4581,2672,7.612,114000,30236452,96
969,488,2.5234,1029,7.362,1000000,10750000,105
970,22733,1.2067,164,6.1,1000000,0,95
971,261,1.1745,820,7.629,3000000,17570324,108
973,32574,1.0214,277,7.318,0,2000000,123
976,22649,1.28,153,6.1,0,0,89
979,125587,0.2617,11,4.3,0,0,83
981,52855,0.6156,29,4.3,0,3028094,95
982,39940,1.4624,107,6.3,3000000,9000000,114
984,85328,0.3884,6,3.583,0,0,99
986,11076,1.807,499,6.944,22000000,25143818,107
987,63945,1.7606,65,5.415,0,294064,103
988,58985,1.0075,63,6.056,5000000,660313,116
990,10861,1.8812,550,5.791,25000000,51702483,100
991,1770,1.3832,509,6.881,25000000,16900000,132
993,2033,2.2581,17,6.2,0,195170,119
994,18203,2.4131,263,6.949,4100000,12000000,109
996,9333,2.0175,960,6.349,67000000,47267001,101
998,9400,2.2941,389,7.188,9000000,41590886,123
999,9401,1.4335,293,6.17,0,11132156,104
1003,11306,2.66,346,5.98,38000000,17380126,118
1004,9625,2.1573,423,5.407,45000000,20350000,92
1005,10680,1.713,478,6.0,0,22955097,104
1006,6346,2.1379,267,5.97,50000000,22540359,113
1007,18660,1.0767,129,6.6,0,36853000,100
1008,35115,0.7493,114,6.4,2150000,0,93
1009,14821,1.3367,228,6.382,0,20000000,97
1010,14136,2.4918,633,6.6,0,51264022,108
1011,10869,1.3427,430,6.1,0,38229000,88
1012,22660,1.4449,292,6.9,21909000,0,84
1013,19186,2.9732,414,7.018,0,29650385,129
1014,31102,1.4112,207,6.952,2500000,3750000,134
1015,6878,2.4041,1102,6.986,24000000,57333324,84
1016,15944,1.1872,95,6.221,1250000,17658000,104
1017,18444,1.3038,343,6.9,5000000,40356000,126
1018,20723,1.2282,186,6.596,0,28062222,116
1019,173,2.7531,960,7.051,5000000,28200000,127
1020,864,4.3691,2233,7.004,14000000,154856263,98
1021,24795,1.458,471,6.003,31000000,50236831,103
1022,11224,9.0374,7055,7.045,2900000,263600000,74
1023,81310,0.7417,110,7.282,0,0,25
1024,15947,1.854,758,6.276,0,6710000,71
1025,9078,4.154,4049,7.221,3000000,22200000,79
1027,8367,4.3332,3502,6.854,48000000,390493908,143
1028,433,6.8929,4937,7.5,4650000,103100000,139
1029,11360,5.4564,5225,6.987,812000,1600000,64
1030,11114,1.6624,713,6.3,10000000,0,128
1031,12335,1.8457,1012,7.0,20000000,17900000,117
1032,12092,6.4481,6191,7.187,3000000,57200000,75
1033,10948,8.1746,3425,7.1,12000000,29800000,82
1034,11229,1.5608,414,6.45,3100000,295493,102
1035,15121,7.0845,3564,7.73,8200000,286214286,175
1036,562,11.6169,12062,7.805,28000000,140767956,132
1037,10163,1.9506,826,5.638,10000000,32100816,108
1040,47199,1.4748,43,5.5,0,0,95
1041,11159,1.5028,710,7.6,4500000,13417292,142
1042,9591,2.2687,902,6.876,26000000,34585416,108
1043,30500,0.9025,53,5.4,0,4137645,93
1046,10938,1.5968,335,7.3,0,1500000,92
1047,11412,2.7171,1314,6.581,65000000,89456761,121
1049,10586,2.6351,1118,6.8,50000000,38619405,109
1050,42314,1.3739,144,6.8,0,1408575,112
1051,27845,0.9351,204,6.858,1300000,0,95
1053,23223,0.8545,46,5.9,0,0,101
1054,49471,1.204,74,6.3,2400000,5731103,116
1055,38153,3.8297,99,5.0,45000000,2154540,103
1056,25147,1.3133,139,6.3,7000000,409144,123
1057,9716,1.3542,702,6.442,20000000,9759200,101
1059,454,6.0765,5267,6.8,14500000,147298761,120
1060,10218,3.5161,790,6.849,200000,4505922,96
1061,819,5.5872,3781,7.603,44000000,165600000,147
1064,11238,3.6736,1948,6.257,0,0,81
1066,31530,0.758,121,7.264,991000,2168000,109
1068,28120,0.7898,158,6.7,250000,1300000,86
1073,252,5.5927,3874,7.482,3000000,4000000,99
1076,16372,1.6185,650,7.471,430000,1200000,100
1077,11561,3.0949,829,6.869,2000000,18344729,87
1078,11302,1.4168,806,6.679,2000000,11833696,82
1079,623,3.0436,2375,7.207,7500000,188593712,109
1080,583,4.3863,4819,7.755,4000000,20833252,94
1081,12614,2.5584,442,7.265,15000000,28215453,134
1082,21711,1.3113,181,6.5,1600000,2500000,110
1083,11575,1.7961,357,7.1,12000000,25300000,160
1084,475,6.3401,1759,7.492,2500000,70000000,111
1085,11331,1.2802,161,6.509,0,0,86
1086,521,3.9611,2803,8.003,1400000,3000000,105
1088,88,7.1899,6425,7.3,6000000,214577242,100
1089,500,12.4919,15184,8.116,1200000,2859750,99
1090,792,7.1867,4980,7.744,6000000,138530565,120
1091,8491,2.4057,1105,6.4,6500000,30218387,97
1092,402,7.2903,4277,6.935,49000000,352927224,128
1093,10537,2.801,1561,7.106,38000000,34416893,140
1094,11386,2.0286,831,6.842,3705538,62548947,112
1095,9504,3.7713,1556,7.328,12500000,10725228,100
1096,15764,2.3966,916,7.325,12000000,30036166,151
1097,601,12.0859,11830,7.511,10500000,797307407,115
1099,25842,1.3384,150,6.987,0,0,69
1100,2119,4.255,1644,6.3,60000000,157920733,107
1101,744,10.137,9359,7.058,15000000,356830601,110
1103,221,1.8713,1731,7.503,1500000,4500000,111
1104,702,2.0161,1449,7.619,1800000,8000000,125
1105,25750,0.9197,172,4.453,0,0,85
1107,1589361,0.2221,0,0.0,14000,0,84
1111,9305,1.0936,251,7.598,5750000,1433008,80
1112,37616,2.2864,40,5.75,315230,0,92
1114,21612,0.8231,194,6.745,12500000,1227324,99
1116,102461,0.5933,56,5.938,0,0,90
1117,36998,0.8129,308,7.3,0,0,118
1119,116844,0.4868,9,2.667,0,0,90
1120,1630,1.74,1216,6.969,36000000,20300385,130
1121,26626,0.7733,50,5.1,0,0,100
1123,124837,0.1498,7,5.6,0,0,105
1124,11816,1.6196,502,7.3,15000000,119285432,109
1125,11843,1.7837,662,6.785,5000000,41833347,113
1126,10379,1.5235,391,5.8,6788000,13878334,99
1127,2756,5.2183,3338,7.336,43000000,90000098,140
1128,790,3.473,1704,6.724,1000000,21448830,90
1129,1103,4.096,3444,7.047,6000000,50244700,99
1130,11298,2.6221,866,6.582,1000000,17985893,91
1131,4480,1.234,603,7.694,4940939,0,121
1132,4481,1.5036,556,7.581,0,0,113
1135,10765,1.7554,407,5.957,15000000,69800000,110
1136,762,5.1899,6275,7.8,400000,5763644,91
1137,44497,0.5406,37,5.2,0,127251,80
1140,99479,0.6126,6,4.8,0,711872,112
1144,124829,0.3386,5,7.0,0,0,86
1147,10548,1.5219,247,7.551,0,2666118,89
1148,531,1.8667,1128,7.8,832000,0,30
1150,4483,0.764,215,6.7,3704433,3723036,107
1151,18919,0.9266,76,7.4,0,0,97
1156,61461,0.3971,88,7.568,0,0,84
1161,659,5.9733,519,6.944,3000000,17000000,162
1162,30892,2.9731,94,6.42,0,0,154
1163,86369,1.4313,19,6.3,0,0,128
1167,38554,1.3735,61,5.5,22000000,0,112
1170,36555,0.8715,78,5.5,0,0,90
1171,10608,0.9847,173,6.5,3900000,8000000,102
1172,11216,5.8684,4739,8.424,5000000,12462062,124
1173,7452,2.4072,694,7.3,2300000,7724701,124
1175,892,2.4169,1591,7.302,4000000,1794187,99
1176,1600,1.6485,876,7.5,0,1999955,98
1177,26561,1.3651,74,6.7,0,13200170,95
1178,975,3.768,3207,8.3,935000,1200000,88
1179,18129,2.3401,458,6.492,0,13446769,110
1180,54405,0.4983,31,5.8,0,0,104
1183,409,3.5101,2342,7.155,27000000,231976425,162
1184,38251,1.3039,1051,7.622,0,4532791,96
1185,10161,1.9855,1002,7.519,645180,14743391,103
1186,1412,3.7891,1006,6.938,1200000,24741667,101
1187,41768,1.9571,59,6.898,5000000,4814619,135
1188,10409,1.3012,370,6.578,3000000,33946224,94
1189,14285,0.6985,406,7.638,0,1209846,103
1190,2469,1.8359,679,6.833,0,3125224,102
1191,10174,1.3976,163,6.233,0,0,120
1192,31225,1.1949,530,8.0,500000,3800000,78
1193,510,8.1936,11231,8.412,3000000,108981275,133
1194,11455,1.9431,616,6.637,0,41590893,86
1196,1891,9.3642,18108,8.391,18000000,538400000,124
1197,2493,8.8883,4983,7.692,16000000,30900000,99
1198,85,11.8035,13418,7.921,18000000,389925971,115
1199,68,3.2489,3613,7.666,15000000,9953708,143
1200,679,11.9749,10628,7.956,18500000,183316455,137
1201,429,14.9352,9444,8.468,1200000,38900000,161
1202,13446,2.4005,609,7.2,0,1544889,108
1203,389,14.7111,9775,8.556,397751,4360000,97
1204,947,5.963,3344,7.992,15000000,70000000,228
1206,185,9.4424,13629,8.18,2200000,27033812,137
1207,595,4.5276,2807,7.994,2000000,13129846,129
1208,28,13.3869,8902,8.266,31500000,150000000,147
1209,335,7.4219,4785,8.279,5000000,5380118,166
1210,1892,8.071,16683,7.904,32350000,572700000,132
1211,144,3.1483,1465,7.768,2500000,3548590,128
1212,1092,3.4422,2052,7.905,0,1226098,105
1213,769,20.2441,14057,8.452,25000000,47072327,145
1214,348,16.9529,16058,8.166,11000000,104931801,117
1215,766,4.5167,3442,7.262,11000000,21502976,81
1216,175,3.3922,1537,7.4,13500000,4000000,168
1217,11645,4.2897,1757,8.0,12000000,23334156,160
1218,10835,2.6741,869,7.593,0,2350174,110
1219,539,12.6704,10826,8.416,806947,50048065,109
1220,525,4.7387,4496,7.719,27000000,115229890,133
1221,240,18.4089,13630,8.571,13000000,102600000,202
1222,600,10.3119,11250,8.1,30000000,46357676,117
1223,530,1.7115,978,7.5,17300,40118,24
1224,10705,1.6834,402,7.146,9000000,10161211,137
1225,279,5.0073,4658,8.0,18000000,90007557,160
1226,3109,1.8078,595,7.313,1750000,3800000,129
1227,311,9.0768,5911,8.4,30000000,5500000,229
1228,1578,5.0008,4671,7.906,18000000,23380203,129
1230,703,2.8178,4170,7.733,4000000,43989445,93
1231,9549,3.1047,940,7.403,27000000,21500000,193
1232,1398,4.6307,2443,8.1,120000,0,162
1233,387,5.5349,2446,8.085,14000000,85000000,150
1234,9277,4.1072,2882,8.018,5500000,159616327,129
1235,343,2.3191,1181,7.603,1200000,0,92
1236,37291,1.8298,159,6.8,700000,0,106
1237,490,3.7305,3282,8.164,150000,311212,96
1238,11235,1.6206,390,6.786,4200000,5900000,111
1240,218,17.3713,14320,7.675,6400000,78371200,108
1241,763,4.3737,1805,7.4,3000000,242623,103
1242,9665,5.7418,1763,7.5,18000000,26800000,122
1243,18971,0.8625,315,6.903,2500000,805104,117
1244,696,4.4578,2569,7.719,9000000,40194067,96
1245,379,4.1353,1805,7.449,14000000,5080409,115
1246,207,11.3724,12327,8.301,16400000,235860116,129
1247,37247,4.675,3612,7.633,3000000,104945305,106
1248,1480,2.3267,1560,7.75,829000,2247500,111
1249,9322,2.8073,2104,7.097,6000000,5018604,117
1250,826,3.419,2318,7.818,2800000,44908000,161
1251,422,2.7121,2484,8.113,0,0,139
1252,829,6.3524,4174,7.912,6000000,30000000,130
1253,828,2.318,1208,7.453,995000,1850000,92
1254,3090,2.0,1308,7.956,3800000,4307000,126
1255,9964,1.6275,896,6.306,150000,0,91
1256,3063,1.6755,841,7.3,0,0,68
1257,13667,1.4547,539,6.6,3500000,10297601,97
1258,694,13.1094,18648,8.205,19000000,44781695,144
1259,235,7.1735,6361,7.8,8000000,52300000,89
1260,832,1.8866,2416,8.061,0,35274,110
1261,765,4.1783,3406,7.544,3500000,10900000,84
1262,5925,4.6904,2776,7.9,4000000,11700000,173
1263,11778,6.6237,4152,7.979,15000000,49000000,183
1264,4485,2.4055,261,6.69,0,2925889,117
1265,137,12.3664,8703,7.6,14600000,71108778,101
1266,33,6.2584,4840,7.905,14400000,159157447,130
1267,982,2.1148,787,7.515,2200000,7700000,126
1268,8428,1.3213,392,7.043,0,11500000,102
1269,212,1.7733,1017,7.6,1120175,0,118
1270,105,18.2313,21431,8.324,19000000,381109762,116
1271,1633,5.6606,1446,7.684,11000000,119418501,130
1272,11202,2.7502,1183,7.478,12000000,89800000,172
1273,1554,1.6807,821,7.339,1100000,1529206,106
1274,149,7.8059,4654,7.941,5700000,49000000,124
1275,8009,6.5418,2845,6.9,19000000,12900000,116
1276,903,2.8809,1575,7.74,3200000,16217773,127
1277,11673,1.429,813,7.315,0,5822041,137
1278,3034,4.6212,3350,7.853,2800000,86273333,106
1279,339,1.7902,1017,7.523,3500000,2015810,128
1280,10404,2.2055,783,7.92,1000000,16600000,125
1281,914,5.4402,3628,8.284,2000000,11000000,125
1282,756,4.7985,3275,7.343,2280000,76411819,124
1283,288,5.3689,1542,7.663,730000,8000000,85
1284,910,2.251,1132,7.598,250000,10682000,114
1285,2640,3.7547,1836,7.271,3000000,1166207,103
1286,16633,2.5974,641,7.538,5100000,0,103
1287,665,8.631,3048,7.88,15000000,164000000,212
1288,11031,3.0132,1591,7.4,2500000,5831458,82
1289,11314,1.4103,756,7.869,600000,3200000,86
1290,15143,5.819,525,6.85,0,18553948,95
1291,89,7.1175,10883,7.849,48000000,474171806,127
1292,10322,2.5107,1104,7.592,0,30177511,130
1293,783,3.6687,2465,7.56,22000000,77737889,191
1295,10644,2.9706,504,6.877,17000000,10000000,171
1296,11257,2.648,817,6.951,3000000,20966644,117
1297,14370,2.5607,485,6.655,8000000,12952019,106
1298,12104,3.9186,1610,7.942,12000000,22244207,95
1299,625,2.5489,811,7.458,14400000,34700291,142
1300,8816,1.6584,286,7.212,0,8300000,102
1301,830,2.3455,1031,7.252,1900000,3250000,98
1302,2323,4.3969,1634,7.116,15000000,84431625,105
1303,983,2.5279,693,7.483,8000000,12678,129
1304,642,3.1446,2411,7.607,6000000,102308889,111
1305,655,4.3711,2153,8.1,1750000,2181987,145
1306,10341,2.18,234,6.741,23000000,0,158
